"design_id","scenario_id","innovation","innovation_label","phi","N","M","Q","comparison","paired_coverage_difference","paired_coverage_difference_mcse","paired_mean_length_difference","paired_mean_length_difference_mcse"
"centered_gamma4_phi050_N4096_M64_Q64","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",-8e-05,0.000120830799057277,-0.000127700853299358,6.52607074089893e-06
"centered_gamma4_phi050_N4096_M64_Q64","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",-8e-05,0.000120830799057277,-0.000128150832127494,6.53145545362243e-06
"centered_gamma4_phi050_N4096_M256_Q16","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,256,16,"K_asym_full_minus_K_leading",-0.00024,4.89841606489276e-05,-9.32019203314677e-05,1.30370231616681e-07
"centered_gamma4_phi050_N4096_M256_Q16","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,256,16,"V_oracle_minus_V_feasible",3e-05,6.55746444926696e-05,-2.84114315540414e-05,1.49353344215048e-06
"centered_gamma4_phi050_N4096_M256_Q16","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-2e-04,4.47171107765245e-05,-9.343882756021e-05,1.30756916200214e-07
"centered_gamma4_phi050_N4096_M256_Q16","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",2e-05,6.32458378105627e-05,-3.52074794638159e-05,1.57024648896771e-06
"centered_gamma4_phi050_N4096_M256_Q16","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",3e-05,6.24502201781547e-05,-3.53355799407463e-05,1.57161337130098e-06
"centered_gamma4_phi050_N8100_M90_Q90","centered_gamma4_phi050_N8100","centered_gamma4","Centered Gamma(4)",0.5,8100,90,90,"K_asym_full_minus_K_leading",-0.00015,3.8727122251724e-05,-3.02386016357978e-05,1.64918686960186e-08
"centered_gamma4_phi050_N8100_M90_Q90","centered_gamma4_phi050_N8100","centered_gamma4","Centered Gamma(4)",0.5,8100,90,90,"V_oracle_minus_V_feasible",-1e-05,9.94992361828974e-05,-3.6445256051896e-05,2.77054928031267e-06
"centered_gamma4_phi050_N8100_M90_Q90","centered_gamma4_phi050_N8100","centered_gamma4","Centered Gamma(4)",0.5,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00014,3.74141416870678e-05,-3.04764988935216e-05,1.66320576947145e-08
"centered_gamma4_phi050_N8100_M90_Q90","centered_gamma4_phi050_N8100","centered_gamma4","Centered Gamma(4)",0.5,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",-1e-05,9.21959001303204e-05,-3.78645216005274e-05,2.79388287676097e-06
"centered_gamma4_phi050_N8100_M90_Q90","centered_gamma4_phi050_N8100","centered_gamma4","Centered Gamma(4)",0.5,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",4e-05,9.38086989608107e-05,-3.79350225964887e-05,2.7950306026819e-06
"centered_gamma4_phi080_N64_M8_Q8","centered_gamma4_phi080_N64","centered_gamma4","Centered Gamma(4)",0.8,64,8,8,"K_asym_full_minus_K_leading",-0.06722,0.000791846567341087,-0.151473612200968,0.000331542825241131
"centered_gamma4_phi080_N64_M8_Q8","centered_gamma4_phi080_N64","centered_gamma4","Centered Gamma(4)",0.8,64,8,8,"V_oracle_minus_V_feasible",0.05257,0.000705739988727659,0.154421729552934,0.000282257741727039
"centered_gamma4_phi080_N64_M8_Q8","centered_gamma4_phi080_N64","centered_gamma4","Centered Gamma(4)",0.8,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.04788,0.000675188577210951,-0.180583756262602,0.000405402545590767
"centered_gamma4_phi080_N64_M8_Q8","centered_gamma4_phi080_N64","centered_gamma4","Centered Gamma(4)",0.8,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.05777,0.000737788393997319,0.148573117761941,0.000267915489286467
"centered_gamma4_phi080_N64_M8_Q8","centered_gamma4_phi080_N64","centered_gamma4","Centered Gamma(4)",0.8,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.04464,0.000653052041394625,0.161501460106902,0.000301337639118787
"centered_gamma4_phi080_N100_M10_Q10","centered_gamma4_phi080_N100","centered_gamma4","Centered Gamma(4)",0.8,100,10,10,"K_asym_full_minus_K_leading",-0.04364,0.000646033805304936,-0.0933568040581857,0.000177040434115685
"centered_gamma4_phi080_N100_M10_Q10","centered_gamma4_phi080_N100","centered_gamma4","Centered Gamma(4)",0.8,100,10,10,"V_oracle_minus_V_feasible",0.03922,0.000613858032623865,0.107829618919516,0.000154485486654443
"centered_gamma4_phi080_N100_M10_Q10","centered_gamma4_phi080_N100","centered_gamma4","Centered Gamma(4)",0.8,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.03129,0.00055055643681997,-0.112701261368147,0.000219505435922002
"centered_gamma4_phi080_N100_M10_Q10","centered_gamma4_phi080_N100","centered_gamma4","Centered Gamma(4)",0.8,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.04151,0.000630771890410295,0.105494443010883,0.000149965258865917
"centered_gamma4_phi080_N100_M10_Q10","centered_gamma4_phi080_N100","centered_gamma4","Centered Gamma(4)",0.8,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.03376,0.000571144365339325,0.113338176391736,0.000165658276979047
"centered_gamma4_phi080_N225_M15_Q15","centered_gamma4_phi080_N225","centered_gamma4","Centered Gamma(4)",0.8,225,15,15,"K_asym_full_minus_K_leading",-0.01805,0.00042100326297723,-0.0339156304622434,5.06445853737444e-05
"centered_gamma4_phi080_N225_M15_Q15","centered_gamma4_phi080_N225","centered_gamma4","Centered Gamma(4)",0.8,225,15,15,"V_oracle_minus_V_feasible",0.01958,0.000438141707306617,0.0444895877889746,4.66416141218672e-05
"centered_gamma4_phi080_N225_M15_Q15","centered_gamma4_phi080_N225","centered_gamma4","Centered Gamma(4)",0.8,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.01269,0.000353964534817994,-0.0397873483648239,6.10058219667389e-05
"centered_gamma4_phi080_N225_M15_Q15","centered_gamma4_phi080_N225","centered_gamma4","Centered Gamma(4)",0.8,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01944,0.00043660367637905,0.0445407714306785,4.67043397179669e-05
"centered_gamma4_phi080_N225_M15_Q15","centered_gamma4_phi080_N225","centered_gamma4","Centered Gamma(4)",0.8,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.01703,0.000409147241240425,0.046226710591125,4.87829948832581e-05
"centered_gamma4_phi020_N1024_M32_Q32","centered_gamma4_phi020_N1024","centered_gamma4","Centered Gamma(4)",0.2,1024,32,32,"K_asym_full_minus_K_leading",-0.00018,4.24228004372645e-05,-0.000134864445414175,1.32139731036486e-07
"centered_gamma4_phi020_N1024_M32_Q32","centered_gamma4_phi020_N1024","centered_gamma4","Centered Gamma(4)",0.2,1024,32,32,"V_oracle_minus_V_feasible",0.00049,0.000215169844496435,-0.000857597105458979,2.80038249791585e-05
"centered_gamma4_phi020_N1024_M32_Q32","centered_gamma4_phi020_N1024","centered_gamma4","Centered Gamma(4)",0.2,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00019,4.35850662105722e-05,-0.000135811576536953,1.33225867084954e-07
"centered_gamma4_phi020_N1024_M32_Q32","centered_gamma4_phi020_N1024","centered_gamma4","Centered Gamma(4)",0.2,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00083,0.000219758034974695,-0.000952620874353966,2.86838543637073e-05
"centered_gamma4_phi020_N1024_M32_Q32","centered_gamma4_phi020_N1024","centered_gamma4","Centered Gamma(4)",0.2,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",0.00078,0.000219987272231826,-0.000956267027291866,2.87092422858376e-05
"centered_gamma4_phi020_N4096_M16_Q256","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,16,256,"K_asym_full_minus_K_leading",-6e-05,2.44942850416173e-05,-1.53235423869672e-05,4.90847972648819e-09
"centered_gamma4_phi020_N4096_M16_Q256","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,16,256,"V_oracle_minus_V_feasible",2e-05,0.000151658253986587,-8.39991697566571e-05,6.59544041380188e-06
"centered_gamma4_phi020_N4096_M16_Q256","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-6e-05,2.44942850416173e-05,-1.55311925268181e-05,4.97685873360159e-09
"centered_gamma4_phi020_N4096_M16_Q256","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",2e-05,0.000156844642887221,-8.50467694011554e-05,6.61374328509256e-06
"centered_gamma4_phi020_N4096_M16_Q256","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",1e-05,0.000157163119091153,-8.51255587478614e-05,6.61511500791477e-06
"centered_gamma4_phi020_N4096_M64_Q64","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,64,64,"K_asym_full_minus_K_leading",-4e-05,1.99996999947499e-05,-1.62030725438197e-05,1.0518591675038e-08
"centered_gamma4_phi020_N4096_M64_Q64","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,64,64,"V_oracle_minus_V_feasible",2e-04,0.000142126007465277,-9.07492505480715e-05,5.21459227454409e-06
"centered_gamma4_phi020_N4096_M64_Q64","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-6e-05,2.44942850416173e-05,-1.62593907884264e-05,1.0559766109695e-08
"centered_gamma4_phi020_N4096_M64_Q64","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00016,0.000127278851342476,-9.58603842546864e-05,5.27882590779298e-06
"centered_gamma4_phi020_N4096_M64_Q64","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",0.00016,0.000127278851342476,-9.59536684784672e-05,5.27998218866322e-06
"centered_gamma4_phi020_N4096_M256_Q16","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,256,16,"K_asym_full_minus_K_leading",-5e-05,2.23602325524579e-05,-1.76742383627091e-05,2.46679400311403e-08
"centered_gamma4_phi020_N4096_M256_Q16","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,256,16,"V_oracle_minus_V_feasible",9e-05,6.24496437105929e-05,-2.13802458515741e-05,1.22425743761576e-06
"centered_gamma4_phi020_N4096_M256_Q16","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-4e-05,1.99996999947499e-05,-1.76882562398826e-05,2.46907966235724e-08
"centered_gamma4_phi020_N4096_M256_Q16","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00016,6.1642371773156e-05,-2.68312505759978e-05,1.28775930985472e-06
"centered_gamma4_phi020_N4096_M256_Q16","centered_gamma4_phi020_N4096","centered_gamma4","Centered Gamma(4)",0.2,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",0.00017,6.55725094650188e-05,-2.68583465626235e-05,1.28805729723342e-06
"centered_gamma4_phi020_N8100_M90_Q90","centered_gamma4_phi020_N8100","centered_gamma4","Centered Gamma(4)",0.2,8100,90,90,"K_asym_full_minus_K_leading",-7e-05,2.64567193654088e-05,-5.73472918880165e-06,3.14702883518069e-09
"centered_gamma4_phi020_N8100_M90_Q90","centered_gamma4_phi020_N8100","centered_gamma4","Centered Gamma(4)",0.2,8100,90,90,"V_oracle_minus_V_feasible",-0.00016,0.000111354694551599,-2.60163593975203e-05,2.22683851219587e-06
"centered_gamma4_phi020_N8100_M90_Q90","centered_gamma4_phi020_N8100","centered_gamma4","Centered Gamma(4)",0.2,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-2e-05,1.41420649121689e-05,-5.74871093876274e-06,3.15525282684229e-09
"centered_gamma4_phi020_N8100_M90_Q90","centered_gamma4_phi020_N8100","centered_gamma4","Centered Gamma(4)",0.2,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",8e-05,9.69537518629372e-05,-2.71397373410097e-05,2.24623828340097e-06
"centered_gamma4_phi020_N8100_M90_Q90","centered_gamma4_phi020_N8100","centered_gamma4","Centered Gamma(4)",0.2,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",8e-05,9.69537518629372e-05,-2.71541159775988e-05,2.24648402417938e-06
"centered_gamma4_phi050_N64_M8_Q8","centered_gamma4_phi050_N64","centered_gamma4","Centered Gamma(4)",0.5,64,8,8,"K_asym_full_minus_K_leading",-0.01599,0.000396667080115964,-0.0389109692899116,8.22275416245134e-05
"centered_gamma4_phi050_N64_M8_Q8","centered_gamma4_phi050_N64","centered_gamma4","Centered Gamma(4)",0.5,64,8,8,"V_oracle_minus_V_feasible",0.00637,0.000309346388296162,0.00111143240371485,0.000158241204907697
"centered_gamma4_phi050_N64_M8_Q8","centered_gamma4_phi050_N64","centered_gamma4","Centered Gamma(4)",0.5,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.01413,0.000373235614656802,-0.0411526744643034,8.77786257989422e-05
"centered_gamma4_phi050_N64_M8_Q8","centered_gamma4_phi050_N64","centered_gamma4","Centered Gamma(4)",0.5,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00593,0.000296899364250456,-0.000232690482106157,0.000161757470402828
"centered_gamma4_phi050_N64_M8_Q8","centered_gamma4_phi050_N64","centered_gamma4","Centered Gamma(4)",0.5,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.00476,0.000275634148359447,-0.00200317726772919,0.000165534936402299
"centered_gamma4_phi050_N100_M10_Q10","centered_gamma4_phi050_N100","centered_gamma4","Centered Gamma(4)",0.5,100,10,10,"K_asym_full_minus_K_leading",-0.00959,0.000308190312652244,-0.021494293042835,3.95408593104979e-05
"centered_gamma4_phi050_N100_M10_Q10","centered_gamma4_phi050_N100","centered_gamma4","Centered Gamma(4)",0.5,100,10,10,"V_oracle_minus_V_feasible",0.00364,0.000287521009116389,-0.00383342680414066,0.000146000950525887
"centered_gamma4_phi050_N100_M10_Q10","centered_gamma4_phi050_N100","centered_gamma4","Centered Gamma(4)",0.5,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00929,0.000303377453642807,-0.022715693475614,4.21558654061227e-05
"centered_gamma4_phi050_N100_M10_Q10","centered_gamma4_phi050_N100","centered_gamma4","Centered Gamma(4)",0.5,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00333,0.000282116832002398,-0.00522952534810547,0.000150539676828746
"centered_gamma4_phi050_N100_M10_Q10","centered_gamma4_phi050_N100","centered_gamma4","Centered Gamma(4)",0.5,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.00315,0.000275320782025858,-0.00640781198762777,0.000153971205708353
"centered_gamma4_phi080_N4096_M16_Q256","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,16,256,"K_asym_full_minus_K_leading",-8e-04,8.94073818920975e-05,-0.000423055135750965,1.41435094335627e-07
"centered_gamma4_phi080_N4096_M16_Q256","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,16,256,"V_oracle_minus_V_feasible",0.0131,0.00035956250201033,0.00994316499157219,3.43823616502882e-06
"centered_gamma4_phi080_N4096_M16_Q256","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00063,7.93479297835779e-05,-0.000497055373685232,1.67000357453218e-07
"centered_gamma4_phi080_N4096_M16_Q256","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01307,0.00035915601196473,0.00994583521810335,3.43918501235088e-06
"centered_gamma4_phi080_N4096_M16_Q256","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.01285,0.000356160137438814,0.00997248667313645,3.44865847102701e-06
"centered_gamma4_phi080_N4096_M64_Q64","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,64,64,"K_asym_full_minus_K_leading",-0.00053,7.27821679564419e-05,-0.000499924359631102,3.31060986125469e-07
"centered_gamma4_phi080_N4096_M64_Q64","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,64,64,"V_oracle_minus_V_feasible",0.00082,0.0001019479275601,0.000416600803544168,6.27825511221585e-06
"centered_gamma4_phi080_N4096_M64_Q64","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00058,7.61360227943361e-05,-0.00051946231018994,3.45656797241556e-07
"centered_gamma4_phi080_N4096_M64_Q64","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00084,0.000107671072858959,0.000416236312363882,6.33991754363688e-06
"centered_gamma4_phi080_N4096_M64_Q64","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",0.00078,0.000104852400736747,0.000416103590388498,6.35838803089503e-06
"centered_gamma4_phi080_N4096_M256_Q16","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,256,16,"K_asym_full_minus_K_leading",-0.00063,7.93479297835779e-05,-0.000558588586054079,7.90351782538113e-07
"centered_gamma4_phi080_N4096_M256_Q16","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,256,16,"V_oracle_minus_V_feasible",0.00021,5.74420751359137e-05,8.83936527171329e-05,1.39860521894475e-06
"centered_gamma4_phi080_N4096_M256_Q16","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00072,8.48226853434828e-05,-0.000563368993961293,7.98227122097245e-07
"centered_gamma4_phi080_N4096_M256_Q16","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00014,4.69023026967758e-05,8.7078457931456e-05,1.46787552216308e-06
"centered_gamma4_phi080_N4096_M256_Q16","centered_gamma4_phi080_N4096","centered_gamma4","Centered Gamma(4)",0.8,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",0.00022,4.89850997283863e-05,8.69653854275485e-05,1.47236960540566e-06
"centered_gamma4_phi080_N400_M20_Q20","centered_gamma4_phi080_N400","centered_gamma4","Centered Gamma(4)",0.8,400,20,20,"K_asym_full_minus_K_leading",-0.0094,0.000305151325039417,-0.0153771985298692,1.95252851582336e-05
"centered_gamma4_phi080_N400_M20_Q20","centered_gamma4_phi080_N400","centered_gamma4","Centered Gamma(4)",0.8,400,20,20,"V_oracle_minus_V_feasible",0.00897,0.000298490003120405,0.0153293668550123,5.05441899937425e-05
"centered_gamma4_phi080_N400_M20_Q20","centered_gamma4_phi080_N400","centered_gamma4","Centered Gamma(4)",0.8,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00752,0.000273194513767066,-0.0174616768307614,2.26615239178992e-05
"centered_gamma4_phi080_N400_M20_Q20","centered_gamma4_phi080_N400","centered_gamma4","Centered Gamma(4)",0.8,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00852,0.000290989592166846,0.0153835015855752,5.10005266053853e-05
"centered_gamma4_phi080_N400_M20_Q20","centered_gamma4_phi080_N400","centered_gamma4","Centered Gamma(4)",0.8,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.00837,0.000288097658794045,0.0155192986763613,5.22713580763516e-05
"centered_gamma4_phi080_N1024_M32_Q32","centered_gamma4_phi080_N1024","centered_gamma4","Centered Gamma(4)",0.8,1024,32,32,"K_asym_full_minus_K_leading",-0.00316,0.000177483686587219,-0.00395913860829223,3.85252930577209e-06
"centered_gamma4_phi080_N1024_M32_Q32","centered_gamma4_phi080_N1024","centered_gamma4","Centered Gamma(4)",0.8,1024,32,32,"V_oracle_minus_V_feasible",0.0034,0.000190485597480829,0.0034470344364415,2.63189992200032e-05
"centered_gamma4_phi080_N1024_M32_Q32","centered_gamma4_phi080_N1024","centered_gamma4","Centered Gamma(4)",0.8,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00267,0.000163183875703983,-0.00428988600703955,4.2343456635821e-06
"centered_gamma4_phi080_N1024_M32_Q32","centered_gamma4_phi080_N1024","centered_gamma4","Centered Gamma(4)",0.8,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.0033,0.000186792529064974,0.0034460981947526,2.66777761783782e-05
"centered_gamma4_phi080_N1024_M32_Q32","centered_gamma4_phi080_N1024","centered_gamma4","Centered Gamma(4)",0.8,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",0.00326,0.000184645782352724,0.00344379273016906,2.69876730782259e-05
"centered_gamma4_phi080_N8100_M90_Q90","centered_gamma4_phi080_N8100","centered_gamma4","Centered Gamma(4)",0.8,8100,90,90,"K_asym_full_minus_K_leading",-0.00033,5.74364343377955e-05,-0.000179219096395084,9.81874244752687e-08
"centered_gamma4_phi080_N8100_M90_Q90","centered_gamma4_phi080_N8100","centered_gamma4","Centered Gamma(4)",0.8,8100,90,90,"V_oracle_minus_V_feasible",0.00043,8.18426415884765e-05,0.000147756806657096,2.83296442211097e-06
"centered_gamma4_phi080_N8100_M90_Q90","centered_gamma4_phi080_N8100","centered_gamma4","Centered Gamma(4)",0.8,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00033,5.74364343377955e-05,-0.000184054823112905,1.01059160373316e-07
"centered_gamma4_phi080_N8100_M90_Q90","centered_gamma4_phi080_N8100","centered_gamma4","Centered Gamma(4)",0.8,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",4e-04,8.36568585634187e-05,0.000147711861496034,2.85410018073989e-06
"centered_gamma4_phi080_N8100_M90_Q90","centered_gamma4_phi080_N8100","centered_gamma4","Centered Gamma(4)",0.8,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",0.00047,8.18404421944297e-05,0.000147700294713413,2.8582263600874e-06
"contaminated_normal_phi080_N4096_M16_Q256","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,16,256,"K_asym_full_minus_K_leading",-0.00061,7.80790622599915e-05,-0.000269841809039568,1.1151310742687e-07
"contaminated_normal_phi080_N4096_M16_Q256","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,16,256,"V_oracle_minus_V_feasible",0.01336,0.000363065313909525,0.0100685728948864,4.23260350460998e-06
"contaminated_normal_phi080_N4096_M16_Q256","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00047,6.85407760269738e-05,-0.000318366584670409,1.34675770858298e-07
"contaminated_normal_phi080_N4096_M16_Q256","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01333,0.000362662965085025,0.0100815942977052,4.23858046078155e-06
"contaminated_normal_phi080_N4096_M16_Q256","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.0133,0.000362260144542735,0.0100991206086102,4.24663016487652e-06
"contaminated_normal_phi080_N4096_M64_Q64","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,64,64,"K_asym_full_minus_K_leading",-0.00043,6.55606130381635e-05,-0.000318335463284784,2.26869766028185e-07
"contaminated_normal_phi080_N4096_M64_Q64","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,64,64,"V_oracle_minus_V_feasible",0.00077,0.000106274098169965,0.000405439636042122,6.28433365260151e-06
"contaminated_normal_phi080_N4096_M64_Q64","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00037,6.08166752353322e-05,-0.000330968549237661,2.3758180010138e-07
"contaminated_normal_phi080_N4096_M64_Q64","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00085,0.000108133676201816,0.000404828317393543,6.35387621283495e-06
"contaminated_normal_phi080_N4096_M64_Q64","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",0.00078,0.000105801833350275,0.00040470877415448,6.36572131175266e-06
"contaminated_normal_phi080_N4096_M256_Q16","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,256,16,"K_asym_full_minus_K_leading",-0.00036,5.99894989760698e-05,-0.00035317317012316,5.02837835619739e-07
"contaminated_normal_phi080_N4096_M256_Q16","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,256,16,"V_oracle_minus_V_feasible",0.00022,5.29107172077638e-05,8.58939583437942e-05,1.38499748224599e-06
"contaminated_normal_phi080_N4096_M256_Q16","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00049,6.9983197815474e-05,-0.000356199836970402,5.078316500724e-07
"contaminated_normal_phi080_N4096_M256_Q16","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00024,5.29098478028424e-05,8.44012248315181e-05,1.45505300640785e-06
"contaminated_normal_phi080_N4096_M256_Q16","contaminated_normal_phi080_N4096","contaminated_normal","Contaminated normal",0.8,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",0.00019,5.19583101790269e-05,8.43239356364075e-05,1.457854553722e-06
"contaminated_normal_phi050_N225_M15_Q15","contaminated_normal_phi050_N225","contaminated_normal","Contaminated normal",0.5,225,15,15,"K_asym_full_minus_K_leading",0.0012,0.000109479312462212,0.0020767022422478,3.87909546221849e-06
"contaminated_normal_phi050_N225_M15_Q15","contaminated_normal_phi050_N225","contaminated_normal","Contaminated normal",0.5,225,15,15,"V_oracle_minus_V_feasible",0.00169,0.000258982836730732,-0.00462738208374314,9.81835126218875e-05
