"boundary","parity","x","Q","method","scale","nu","theta_block","theta_bartlett","aG_over_N","bartlett_multiplier","rejection","coverage","mcse","q95","q95_over_chisq","hull_failure","in_4_6_band","reps","seed"
"negative","even",0.25,50,"Variance",1.7451827666756,1.7451827666756,0.778800783071405,-0.0519197526353682,0.0344855939824908,0.965514406017509,0.0549,0.9451,0.00161068292969163,3.99412590427369,1.03974195499823,0,TRUE,20000,2608258
"negative","even",0.25,50,"Bartlett",0.965514406017509,1.7451827666756,0.778800783071405,-0.0519197526353682,0.0344855939824908,0.965514406017509,0.0109,0.9891,0.000734206714760904,2.20973193963517,0.575232494418849,0,FALSE,20000,2608258
"negative","even",0.25,50,"Combined",1.68499910235879,1.7451827666756,0.778800783071405,-0.0519197526353682,0.0344855939824908,0.965514406017509,0.05015,0.94985,0.0015432915716092,3.85638610002395,1.0038858360916,0,TRUE,20000,2608258
"negative","even",0.25,100,"Raw",1,1.81230468049556,0.778800783071405,-0.0519197526353682,0.0173489084310336,0.982651091568966,0.0102,0.9898,0.000710491379258046,2.18936778698513,0.569931343579917,0,FALSE,20000,2608259
"negative","even",0.25,100,"Variance",1.81230468049556,1.81230468049556,0.778800783071405,-0.0519197526353682,0.0173489084310336,0.982651091568966,0.0542,0.9458,0.00160097407849097,3.96780148767936,1.03288924153101,0,TRUE,20000,2608259
"negative","even",0.25,100,"Bartlett",0.982651091568966,1.81230468049556,0.778800783071405,-0.0519197526353682,0.0173489084310336,0.982651091568966,0.0093,0.9907,0.000678730800833438,2.15138464572687,0.560043656888173,0,FALSE,20000,2608259
"negative","even",0.25,100,"Combined",1.78086317254451,1.81230468049556,0.778800783071405,-0.0519197526353682,0.0173489084310336,0.982651091568966,0.05195,0.94805,0.00156925456029288,3.89896446299709,1.01496974066029,0,TRUE,20000,2608259
"negative","even",0.25,200,"Raw",1,1.84784006638665,0.778800783071405,-0.0519197526353682,0.00870098227318452,0.991299017726816,0.0078,0.9922,0.000622059482686342,2.11260862452039,0.549949569455143,0,FALSE,20000,2608260
"negative","even",0.25,200,"Variance",1.84784006638665,1.84784006638665,0.778800783071405,-0.0519197526353682,0.00870098227318452,0.991299017726816,0.0512,0.9488,0.0015585018447214,3.90376286098277,1.0162188489313,0,TRUE,20000,2608260
"negative","even",0.25,200,"Bartlett",0.991299017726816,1.84784006638665,0.778800783071405,-0.0519197526353682,0.00870098227318452,0.991299017726816,0.00755,0.99245,0.000612086493071037,2.09422685432827,0.545164468000168,0,FALSE,20000,2608260
"negative","even",0.25,200,"Combined",1.83176204272534,1.84784006638665,0.778800783071405,-0.0519197526353682,0.00870098227318452,0.991299017726816,0.05045,0.94955,0.00154765625220848,3.86979628953064,1.00737674674107,0,TRUE,20000,2608260
"negative","even",0.5,5,"Raw",1,1.30703855995196,0.606530659712633,-0.0866387433598904,0.329496180584898,0.670503819415102,0.13725,0.86275,0.00243323280328866,16.116841538646,4.19550027500588,0.0412,FALSE,20000,2608261
"negative","even",0.5,5,"Variance",1.30703855995196,1.30703855995196,0.606530659712633,-0.0866387433598904,0.329496180584898,0.670503819415102,0.1726,0.8274,0.00267216429135635,21.0653333556458,5.48368063772175,0.0412,FALSE,20000,2608261
"negative","even",0.5,5,"Bartlett",0.670503819415102,1.30703855995196,0.606530659712633,-0.0866387433598904,0.329496180584898,0.670503819415102,0.0971,0.9029,0.00209369995462578,10.8064038085701,2.81309895874856,0.0412,FALSE,20000,2608261
"negative","even",0.5,5,"Combined",0.876374346570607,1.30703855995196,0.606530659712633,-0.0866387433598904,0.329496180584898,0.670503819415102,0.1223,0.8777,0.00231670790131169,14.1243864722129,3.67682881204508,0.0412,FALSE,20000,2608261
"negative","even",0.5,6,"Raw",1,1.35709546156268,0.606530659712633,-0.0866387433598904,0.276931861322135,0.723068138677865,0.10515,0.89485,0.00216902601989925,7.59022492276998,1.97587043804324,0.01735,FALSE,20000,2608262
"negative","even",0.5,6,"Variance",1.35709546156268,1.35709546156268,0.606530659712633,-0.0866387433598904,0.276931861322135,0.723068138677865,0.14135,0.85865,0.00246343436588028,10.3006597949311,2.68144480410436,0.01735,FALSE,20000,2608262
"negative","even",0.5,6,"Bartlett",0.723068138677865,1.35709546156268,0.606530659712633,-0.0866387433598904,0.276931861322135,0.723068138677865,0.07285,0.92715,0.00183770070332467,5.48824980705363,1.42868895990455,0.01735,FALSE,20000,2608262
"negative","even",0.5,6,"Combined",0.981272489400308,1.35709546156268,0.606530659712633,-0.0866387433598904,0.276931861322135,0.723068138677865,0.10285,0.89715,0.00214792780954109,7.44807890507476,1.93886730347117,0.01735,FALSE,20000,2608262
"negative","even",0.5,8,"Raw",1,1.43480682519687,0.606530659712633,-0.0866387433598904,0.210193265075681,0.789806734924319,0.0653,0.9347,0.00174693889418033,4.64381064071352,1.20886643784832,0.00235,FALSE,20000,2608263
"negative","even",0.5,8,"Variance",1.43480682519687,1.43480682519687,0.606530659712633,-0.0866387433598904,0.210193265075681,0.789806734924319,0.10685,0.89315,0.00218441156264107,6.66297120221759,1.73448981577619,0.00235,FALSE,20000,2608263
"negative","even",0.5,8,"Bartlett",0.789806734924319,1.43480682519687,0.606530659712633,-0.0866387433598904,0.210193265075681,0.789806734924319,0.04635,0.95365,0.00148663508467949,3.66771291974875,0.954770854236575,0.00235,TRUE,20000,2608263
"negative","even",0.5,8,"Combined",1.13322009385586,1.43480682519687,0.606530659712633,-0.0866387433598904,0.210193265075681,0.789806734924319,0.07865,0.92135,0.00190347284587934,5.26245953011824,1.36991173815768,0.00235,FALSE,20000,2608263
"negative","even",0.5,10,"Raw",1,1.49078971082199,0.606530659712633,-0.0866387433598904,0.169463237817714,0.830536762182286,0.0474,0.9526,0.00150255182938892,3.74878930831024,0.975876479038467,0.00065,TRUE,20000,2608264
"negative","even",0.5,10,"Variance",1.49078971082199,1.49078971082199,0.606530659712633,-0.0866387433598904,0.169463237817714,0.830536762182286,0.09245,0.90755,0.00204820650204026,5.58865652886841,1.45482661398374,0.00065,FALSE,20000,2608264
"negative","even",0.5,10,"Bartlett",0.830536762182286,1.49078971082199,0.606530659712633,-0.0866387433598904,0.169463237817714,0.830536762182286,0.03375,0.96625,0.00127692868829861,3.11350733422756,0.810501291190458,0.00065,FALSE,20000,2608264
"negative","even",0.5,10,"Combined",1.23815565952077,1.49078971082199,0.606530659712633,-0.0866387433598904,0.169463237817714,0.830536762182286,0.0689,0.9311,0.00179098841425622,4.64158469843527,1.20828698551468,0.00065,FALSE,20000,2608264
"negative","even",0.5,15,"Raw",1,1.57681320177024,0.606530659712633,-0.0866387433598904,0.11419532149659,0.88580467850341,0.0306,0.9694,0.00121785959781906,3.07769694405341,0.80117921021923,0,FALSE,20000,2608265
"negative","even",0.5,15,"Variance",1.57681320177024,1.57681320177024,0.606530659712633,-0.0866387433598904,0.11419532149659,0.88580467850341,0.07555,0.92445,0.00186871877900341,4.85295317243135,1.26330995565754,0,FALSE,20000,2608265
"negative","even",0.5,15,"Bartlett",0.88580467850341,1.57681320177024,0.606530659712633,-0.0866387433598904,0.11419532149659,0.88580467850341,0.0231,0.9769,0.00106222384646552,2.72623835205816,0.709688292731861,0,FALSE,20000,2608265
"negative","even",0.5,15,"Combined",1.39674851125402,1.57681320177024,0.606530659712633,-0.0866387433598904,0.11419532149659,0.88580467850341,0.06125,0.93875,0.00169555945781916,4.29876862469765,1.11904586912138,0,FALSE,20000,2608265
"negative","even",0.5,20,"Raw",1,1.62449641434277,0.606530659712633,-0.0866387433598904,0.0861118698327644,0.913888130167236,0.02225,0.97775,0.00104295104151633,2.74046891755588,0.713392761831221,0,FALSE,20000,2608266
"negative","even",0.5,20,"Variance",1.62449641434277,1.62449641434277,0.606530659712633,-0.0866387433598904,0.0861118698327644,0.913888130167236,0.06575,0.93425,0.00175252585572938,4.45188193018734,1.1589039836129,0,FALSE,20000,2608266
"negative","even",0.5,20,"Bartlett",0.913888130167236,1.62449641434277,0.606530659712633,-0.0866387433598904,0.0861118698327644,0.913888130167236,0.01785,0.98215,0.00093625257008993,2.50448201484658,0.651961177184774,0,FALSE,20000,2608266
"negative","even",0.5,20,"Combined",1.48460799056709,1.62449641434277,0.606530659712633,-0.0866387433598904,0.0861118698327644,0.913888130167236,0.0556,0.9444,0.0016203184872117,4.06852205290421,1.05910859462736,0,TRUE,20000,2608266
"negative","even",0.5,30,"Raw",1,1.67525504506784,0.606530659712633,-0.0866387433598904,0.0577187690082982,0.942281230991702,0.0161,0.9839,0.000889966010586921,2.48599830586211,0.647149539250536,0,FALSE,20000,2608267
"negative","even",0.5,30,"Variance",1.67525504506784,1.67525504506784,0.606530659712633,-0.0866387433598904,0.0577187690082982,0.942281230991702,0.05995,0.94005,0.00167863035686836,4.1646812039256,1.08414053054279,0,TRUE,20000,2608267
"negative","even",0.5,30,"Bartlett",0.942281230991702,1.67525504506784,0.606530659712633,-0.0866387433598904,0.0577187690082982,0.942281230991702,0.0135,0.9865,0.000816019301242317,2.34250954389103,0.609796864480707,0,FALSE,20000,2608267
"negative","even",0.5,30,"Combined",1.57856138609158,1.67525504506784,0.606530659712633,-0.0866387433598904,0.0577187690082982,0.942281230991702,0.0524,0.9476,0.00157566240038912,3.92430093152301,1.02156527368785,0,TRUE,20000,2608267
"negative","even",0.5,50,"Raw",1,1.71821026978432,0.606530659712633,-0.0866387433598904,0.0347804923022874,0.965219507697713,0.01275,0.98725,0.000793329613086515,2.35024924133722,0.611811645272966,0,FALSE,20000,2608268
"negative","even",0.5,50,"Variance",1.71821026978432,1.71821026978432,0.606530659712633,-0.0866387433598904,0.0347804923022874,0.965219507697713,0.0558,0.9442,0.00162305822446393,4.03822238301841,1.05122105208165,0,TRUE,20000,2608268
"negative","even",0.5,50,"Bartlett",0.965219507697713,1.71821026978432,0.606530659712633,-0.0866387433598904,0.0347804923022874,0.965219507697713,0.0113,0.9887,0.000747405846913175,2.26850641569043,0.5905325350541,0,FALSE,20000,2608268
"negative","even",0.5,50,"Combined",1.65845007072237,1.71821026978432,0.606530659712633,-0.0866387433598904,0.0347804923022874,0.965219507697713,0.05155,0.94845,0.00156353121970749,3.89777102051091,1.01465906637172,0,TRUE,20000,2608268
"negative","even",0.5,100,"Raw",1,1.75190066723013,0.606530659712633,-0.0866387433598904,0.0174462077804286,0.982553792219571,0.0099,0.9901,0.000700071067820975,2.20334808772302,0.573570664314681,0,FALSE,20000,2608269
"negative","even",0.5,100,"Variance",1.75190066723013,1.75190066723013,0.606530659712633,-0.0866387433598904,0.0174462077804286,0.982553792219571,0.0505,0.9495,0.00154838222025442,3.86004698502219,1.00483882951652,0,TRUE,20000,2608269
"negative","even",0.5,100,"Bartlett",0.982553792219571,1.75190066723013,0.606530659712633,-0.0866387433598904,0.0174462077804286,0.982553792219571,0.0093,0.9907,0.000678730800833438,2.16490801917199,0.563564031328289,0,FALSE,20000,2608269
"negative","even",0.5,100,"Combined",1.72133664417896,1.75190066723013,0.606530659712633,-0.0866387433598904,0.0174462077804286,0.982553792219571,0.0487,0.9513,0.00152197749654849,3.79270380327928,0.987308202510931,0,TRUE,20000,2608269
"negative","even",0.5,200,"Raw",1,1.76924621839082,0.606530659712633,-0.0866387433598904,0.00873709429753593,0.991262905702464,0.01045,0.98955,0.000719054848394752,2.17644222781626,0.566566590820044,0,FALSE,20000,2608270
"negative","even",0.5,200,"Variance",1.76924621839082,1.76924621839082,0.606530659712633,-0.0866387433598904,0.00873709429753593,0.991262905702464,0.0507,0.9493,0.00155128188927738,3.85066218111001,1.00239579827494,0,TRUE,20000,2608270
"negative","even",0.5,200,"Bartlett",0.991262905702464,1.76924621839082,0.606530659712633,-0.0866387433598904,0.00873709429753593,0.991262905702464,0.01025,0.98975,0.000712212661358951,2.15742644683869,0.561616445090216,0,FALSE,20000,2608270
"negative","even",0.5,200,"Combined",1.75378814734519,1.76924621839082,0.606530659712633,-0.0866387433598904,0.00873709429753593,0.991262905702464,0.0493,0.9507,0.00153084143528976,3.8170185825257,0.993637771661963,0,TRUE,20000,2608270
"negative","even",1,5,"Raw",1,1.36162956366252,0.367879441171442,-0.12241019780442,0.338545991588111,0.661454008411889,0.1254,0.8746,0.0023417390973377,12.3278044694785,3.20914658854808,0.0354,FALSE,20000,2608271
"negative","even",1,5,"Variance",1.36162956366252,1.36162956366252,0.367879441171442,-0.12241019780442,0.338545991588111,0.661454008411889,0.1661,0.8339,0.00263164197792937,16.7859030206929,4.36966886909379,0.0354,FALSE,20000,2608271
"negative","even",1,5,"Bartlett",0.661454008411889,1.36162956366252,0.367879441171442,-0.12241019780442,0.338545991588111,0.661454008411889,0.088,0.912,0.00200319744408783,8.15427568125453,2.12270287457646,0.0354,FALSE,20000,2608271
"negative","even",1,5,"Combined",0.900655332856706,1.36162956366252,0.367879441171442,-0.12241019780442,0.338545991588111,0.661454008411889,0.11475,0.88525,0.00225369072301414,11.1031028378505,2.89033498889473,0.0354,FALSE,20000,2608271
"negative","even",1,6,"Raw",1,1.39945603680982,0.367879441171442,-0.12241019780442,0.283775891484235,0.716224108515765,0.09885,0.90115,0.00211043452279383,7.12265339645243,1.85415326023602,0.01635,FALSE,20000,2608272
"negative","even",1,6,"Variance",1.39945603680982,1.39945603680982,0.367879441171442,-0.12241019780442,0.283775891484235,0.716224108515765,0.1399,0.8601,0.00245283499241184,9.96784029376932,2.59480597320791,0.01635,FALSE,20000,2608272
"negative","even",1,6,"Bartlett",0.716224108515765,1.39945603680982,0.367879441171442,-0.12241019780442,0.283775891484235,0.716224108515765,0.06945,0.93055,0.00179759140935865,5.10141607914093,1.32798926586414,0.01635,FALSE,20000,2608272
"negative","even",1,6,"Combined",1.00232415237112,1.39945603680982,0.367879441171442,-0.12241019780442,0.283775891484235,0.716224108515765,0.09915,0.90085,0.00211328272481464,7.13920752823246,1.85846259493222,0.01635,FALSE,20000,2608272
"negative","even",1,8,"Raw",1,1.45082790768567,0.367879441171442,-0.12241019780442,0.214413276754468,0.785586723245532,0.0691,0.9309,0.00179339329205838,4.83134634619183,1.25768531479893,0.00385,FALSE,20000,2608273
"negative","even",1,8,"Variance",1.45082790768567,1.45082790768567,0.367879441171442,-0.12241019780442,0.214413276754468,0.785586723245532,0.10955,0.89045,0.00220849267035234,7.00945211075028,1.82468495379673,0.00385,FALSE,20000,2608273
"negative","even",1,8,"Bartlett",0.785586723245532,1.45082790768567,0.367879441171442,-0.12241019780442,0.214413276754468,0.785586723245532,0.04915,0.95085,0.00152863137315705,3.79544154496911,0.988020885326918,0.00385,TRUE,20000,2608273
"negative","even",1,8,"Combined",1.13975114199195,1.45082790768567,0.367879441171442,-0.12241019780442,0.214413276754468,0.785586723245532,0.08155,0.91845,0.00193519504830908,5.50653251543079,1.43344827380859,0.00385,FALSE,20000,2608273
"negative","even",1,10,"Raw",1,1.48375208641146,0.367879441171442,-0.12241019780442,0.172295350670339,0.827704649329661,0.04965,0.95035,0.00153598303213284,3.826513443955,0.996109452831144,0.00055,TRUE,20000,2608274
"negative","even",1,10,"Variance",1.48375208641146,1.48375208641146,0.367879441171442,-0.12241019780442,0.172295350670339,0.827704649329661,0.09245,0.90755,0.00204820650204026,5.67759730614974,1.47797947893239,0.00055,FALSE,20000,2608274
"negative","even",1,10,"Bartlett",0.827704649329661,1.48375208641146,0.367879441171442,-0.12241019780442,0.172295350670339,0.827704649329661,0.0364,0.9636,0.00132429301893501,3.167222968284,0.824484425349563,0.00055,FALSE,20000,2608274
"negative","even",1,10,"Combined",1.22810850037535,1.48375208641146,0.367879441171442,-0.12241019780442,0.172295350670339,0.827704649329661,0.0699,0.9301,0.00180296963368771,4.6993736873217,1.22333048632617,0.00055,FALSE,20000,2608274
"negative","even",1,15,"Raw",1,1.53011305315584,0.367879441171442,-0.12241019780442,0.11554425240472,0.88445574759528,0.03475,0.96525,0.00129503740293476,3.17568590348603,0.826687477782777,5e-05,FALSE,20000,2608275
"negative","even",1,15,"Variance",1.53011305315584,1.53011305315584,0.367879441171442,-0.12241019780442,0.11554425240472,0.88445574759528,0.07485,0.92515,0.0018607455159156,4.85915845364698,1.26492530063591,5e-05,FALSE,20000,2608275
"negative","even",1,15,"Bartlett",0.88445574759528,1.53011305315584,0.367879441171442,-0.12241019780442,0.11554425240472,0.88445574759528,0.02545,0.97455,0.00111360445176912,2.80875364989553,0.731168491190023,5e-05,FALSE,20000,2608275
"negative","even",1,15,"Combined",1.35331728433425,1.53011305315584,0.367879441171442,-0.12241019780442,0.11554425240472,0.88445574759528,0.06,0.94,0.00167928556237467,4.29771062280426,1.11877045242612,5e-05,TRUE,20000,2608275
"negative","even",1,20,"Raw",1,1.55440053237024,0.367879441171442,-0.12241019780442,0.0869134805913996,0.9130865194086,0.0257,0.9743,0.00111891711042418,2.84107866204704,0.739583266321122,0,FALSE,20000,2608276
"negative","even",1,20,"Variance",1.55440053237024,1.55440053237024,0.367879441171442,-0.12241019780442,0.0869134805913996,0.9130865194086,0.0678,0.9322,0.00177768332387971,4.41617418479165,1.14960862290167,0,FALSE,20000,2608276
