"design_id","scenario_id","innovation","innovation_label","assumption_status","severity_group","phi","phi_label","N","M","Q","L","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi005_N64_M4_Q16","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,4,16,2,100000,20000,"F_feasible_leading",0.9359,-0.0141,0.000774539798848323,-0.01385,0.000679989999091155,0.0641,1.13732422717593,0.9397,0.0016832098799615,20000,0.537328515102117,0.00086371696618275,0.122148024762739,0.53394309240504,0.452073823663947,0.61843568338436,0.696015938543351,0.744915526423247,0.537328515102117,1.04390109097118,1.08871245209294,0,0,0,5e-05
"gaussian_phi005_N64_M8_Q8","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,8,8,4,100000,20000,"raw",0.88051,-0.0694899999999999,0.00102572969100051,-0.06924,0.000901591011858219,0.11949,1.71403101178917,0.88355,0.00226814238419902,20000,0.456039000928342,0.00088574903823338,0.125263830272857,0.449509068621994,0.366790280389224,0.537726515841679,0.622439834154881,0.672989092490416,0.456039000928342,0.885974961712262,1,0,0,0,0.00767
"gaussian_phi005_N64_M8_Q8","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,8,8,4,100000,20000,"K_leading",0.90689,-0.04311,0.000918915273025756,-0.04286,0.000818435643388668,0.09311,1.3926501970787,0.91125,0.00201088832981844,20000,0.503059276010971,0.00097970392664098,0.138551058016585,0.495747968545622,0.404500903501366,0.593332234425906,0.687466268093792,0.743179614836987,0.503059276010971,0.977324136522374,1.10310581986828,0,0,0,0.00767
"gaussian_phi005_N64_M8_Q8","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,8,8,4,100000,20000,"V_oracle",0.8816,-0.0683999999999999,0.00102167235452468,-0.06815,0.000897699188836849,0.1184,1.69520732637657,0.8847,0.00225838338197924,20000,0.458446658256336,0.000890540235695999,0.125941407916021,0.451902438060826,0.368719899153767,0.540585780743804,0.625782625248363,0.676698364302069,0.458446658256336,0.890652465400856,1.00527949873386,0,0,0,0.00767
"gaussian_phi005_N64_M8_Q8","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,8,8,4,100000,20000,"V_feasible",0.87718,-0.07282,0.00103795591235852,-0.07257,0.000942573517264491,0.12282,1.74319251801965,0.8788,0.00230771055377402,20000,0.468537434462155,0.00104738243983225,0.148122245140219,0.460887755542177,0.36029605120343,0.566708209581262,0.666724179941688,0.72717227621998,0.468537434462155,0.910256435772684,1.02740650143599,0,0,0,0.00767
"gaussian_phi005_N64_M8_Q8","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,8,8,4,100000,20000,"VK_leading_oracle",0.9083,-0.0417,0.0009126396331521,-0.04145,0.000814325245989625,0.0917,1.37735595268096,0.91295,0.00199339280499354,20000,0.505662393003447,0.00098492975008297,0.139290101055208,0.498294161887369,0.406576377487228,0.596446839650639,0.690967569526314,0.74704644702777,0.505662393003447,0.982381371699729,1.10881392155953,0,0,0,0.00767
"gaussian_phi005_N64_M8_Q8","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,8,8,4,100000,20000,"F_feasible_leading",0.90477,-0.04523,0.00092823082851196,-0.04498,0.000862540106751192,0.09523,1.41634392089097,0.9069,0.00205465800073881,20000,0.520096390730672,0.00115782077742514,0.163740584623199,0.511772542360427,0.40122891543919,0.627872422045188,0.73953839978171,0.805820319403279,0.520096390730672,1.01042318513608,1.14046471830683,0,0,0,0.00767
"gaussian_phi005_N64_M16_Q4","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,16,4,5,100000,20000,"raw",0.7602,-0.1898,0.00135017021149187,-0.18955,0.00127476438028455,0.2398,1.78676952472386,0.76495,0.00299834535619231,20000,0.360651766992005,0.00108597211369452,0.153579649154576,0.346053610136306,0.249253415932794,0.457957023447302,0.569051418917447,0.636894989188966,0.360651766992005,0.700660326861843,1,0,0,0,0.12536
"gaussian_phi005_N64_M16_Q4","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,16,4,5,100000,20000,"K_leading",0.81166,-0.13834,0.00123639817372884,-0.13809,0.00117116405138322,0.18834,1.11673095295241,0.8154,0.0027433814900593,20000,0.423530431345427,0.00127862751608515,0.180825237447105,0.406444622440068,0.292527661572917,0.537431990990443,0.668706659949665,0.748248966731405,0.423530431345427,0.822818567998319,1.17434730703764,0,0,0,0.12536
"gaussian_phi005_N64_M16_Q4","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,16,4,5,100000,20000,"V_oracle",0.76082,-0.18918,0.00134897341560166,-0.18893,0.00127372319391136,0.23918,1.77835987838848,0.7653,0.00299679754070908,20000,0.361289197711135,0.00108791636688279,0.153854608077331,0.346653879012275,0.249699774688399,0.458770646468031,0.57005738424607,0.638028964855885,0.361289197711135,0.701898702649497,1.00176744099841,0,0,0,0.12536
"gaussian_phi005_N64_M16_Q4","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,16,4,5,100000,20000,"V_feasible",0.75726,-0.19274,0.0013557923602086,-0.19249,0.00128599865354726,0.24274,1.82452474851175,0.7616,0.00301301709255026,20000,0.363273777461831,0.00114193941754675,0.161494621170305,0.346380290882633,0.24419152112849,0.466058819709037,0.584349583343268,0.656590918754681,0.363273777461831,0.705754267557453,1.00727019998181,0,0,0,0.12536
"gaussian_phi005_N64_M16_Q4","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,16,4,5,100000,20000,"VK_leading_oracle",0.81204,-0.13796,0.001235439348572,-0.13771,0.00117033040451513,0.18796,1.1114749239928,0.8157,0.00274165561294631,20000,0.424139805692869,0.00128050381603171,0.181090586330255,0.407037417232933,0.29293931814597,0.538243802989537,0.669655954886055,0.749302990109797,0.424139805692869,0.824002436950413,1.17603695451261,0,0,0,0.12536
"gaussian_phi005_N64_M16_Q4","gaussian_phi005_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.05,"phi = 0.05",64,16,4,5,100000,20000,"F_feasible_leading",0.81007,-0.13993,0.00124038943521783,-0.13968,0.00118123195397402,0.18993,1.14032796781985,0.81415,0.00275054337813458,20000,0.427431450169033,0.0013354098465906,0.188855471637499,0.40815969405274,0.28843824362743,0.547469894571156,0.684910094253011,0.767761658067068,0.427431450169033,0.830397316736578,1.18516388740862,0,0,0,0.12536
"gaussian_phi010_N64_M4_Q16","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,4,16,2,100000,20000,"raw",0.91712,-0.0328799999999999,0.000871842334370154,-0.03282,0.000688355441855546,0.08288,1.30550623547294,0.9177,0.00194327957329871,20000,0.510976088050917,0.000672852405036609,0.0951556996678127,0.507026813015081,0.444080226072386,0.573075462564997,0.635080711606862,0.673554701844729,0.510976088050917,0.944765255065234,1,0,0,0,4e-05
"gaussian_phi010_N64_M4_Q16","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,4,16,2,100000,20000,"K_leading",0.93042,-0.0195799999999999,0.000804603154356233,-0.01952,0.000639056945770719,0.06958,1.18311502589735,0.9307,0.00179579383560586,20000,0.537491725155113,0.000708951257840341,0.100260848389928,0.533230365728718,0.467064245140002,0.603040083075327,0.668342735015014,0.708661137883216,0.537491725155113,0.993791135605982,1.05189212905312,0,0,0,4e-05
"gaussian_phi010_N64_M4_Q16","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,4,16,2,100000,20000,"V_oracle",0.92375,-0.02625,0.000839261207848903,-0.02619,0.000665315914023296,0.07625,1.24350337061506,0.9242,0.00187155496846873,20000,0.523912878486152,0.000690438265545404,0.0976427159115666,0.519802985979691,0.45530032320188,0.587747319246221,0.6515144133814,0.690721341332722,0.523912878486152,0.968684632901271,1.02531780006493,0,0,0,4e-05
"gaussian_phi010_N64_M4_Q16","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,4,16,2,100000,20000,"V_feasible",0.9214,-0.0286,0.000851011398278542,-0.02854,0.000713203877301369,0.0786,1.26810024274713,0.92125,0.00190457918580457,20000,0.532772102230292,0.000841641136233822,0.119026030951297,0.529097933186986,0.449383585328974,0.611147194030244,0.687049283670856,0.735086766646202,0.532772102230292,0.985064825587466,1.0426556441467,0,0,0,4e-05
"gaussian_phi010_N64_M4_Q16","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,4,16,2,100000,20000,"VK_leading_oracle",0.93619,-0.01381,0.000772905452820719,-0.01375,0.000622103886125502,0.06381,1.1269249296199,0.9359,0.00173192364150386,20000,0.551107390116439,0.00072757176404467,0.102894185631169,0.54670958119277,0.47884278445182,0.618295694767259,0.685365970716523,0.726734385317081,0.551107390116439,1.01896571320537,1.07853851286584,0,0,0,4e-05
"gaussian_phi010_N64_M4_Q16","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,4,16,2,100000,20000,"F_feasible_leading",0.93431,-0.01569,0.000783420856883451,-0.01563,0.000675471386230339,0.06569,1.14921584498959,0.9347,0.00174693889418033,20000,0.562190511905764,0.000887497098614294,0.125511043342711,0.55823525295091,0.474339185722688,0.644903145893017,0.724766829764738,0.775345459968264,0.562190511905764,1.03945776484746,1.10022861157789,0,0,0,4e-05
"gaussian_phi010_N64_M8_Q8","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,8,8,4,100000,20000,"raw",0.87691,-0.07309,0.0010389362439534,-0.07303,0.000911578027787533,0.12309,1.76108514622478,0.87765,0.00231711542116486,20000,0.47583612640873,0.000913103737171599,0.129132368896163,0.469394416789476,0.38441778537563,0.559022548370016,0.647171448526199,0.698867540791624,0.47583612640873,0.879793496894516,1,0,0,0,0.00847
"gaussian_phi010_N64_M8_Q8","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,8,8,4,100000,20000,"K_leading",0.90372,-0.04628,0.000932792375612065,-0.04622,0.000825253855755467,0.09628,1.43088168130763,0.90385,0.00208452845387152,20000,0.524881388786106,0.00101018008669969,0.142861037904994,0.517398623824654,0.424022118331458,0.616487817377914,0.714481754266011,0.771533435523106,0.524881388786106,0.970475352471065,1.10307175024211,0,0,0,0.00847
"gaussian_phi010_N64_M8_Q8","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,8,8,4,100000,20000,"V_oracle",0.87975,-0.0702499999999999,0.0010285423544998,-0.07019,0.000902575085750684,0.12025,1.7220490604658,0.8804,0.0022945134560512,20000,0.480945410853635,0.000923174603118463,0.130556604416853,0.474362579416899,0.388663364982511,0.565013849721618,0.654203627045474,0.706563247556753,0.480945410853635,0.889240268543273,1.01073748746962,0,0,0,0.00847
"gaussian_phi010_N64_M8_Q8","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,8,8,4,100000,20000,"V_feasible",0.87508,-0.07492,0.00104553810834422,-0.07486,0.000943063464294412,0.12492,1.76994299557854,0.876,0.00233049350996736,20000,0.490823880844144,0.0010800467590021,0.152741677457787,0.483107967287121,0.380374744685067,0.590614233303156,0.694216333046668,0.754674574807748,0.490823880844144,0.90750498863191,1.03149772285793,0,0,0,0.00847
"gaussian_phi010_N64_M8_Q8","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,8,8,4,100000,20000,"VK_leading_oracle",0.90645,-0.04355,0.000920860453597612,-0.04349,0.000816696313771949,0.09355,1.39916486162846,0.90665,0.00205713122454548,20000,0.530403701075267,0.00102116834391141,0.144415012142559,0.522786457348152,0.428479851708974,0.623034136643486,0.722118463262093,0.779676260690828,0.530403701075267,0.980685788733004,1.11467724209671,0,0,0,0.00847
"gaussian_phi010_N64_M8_Q8","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,8,8,4,100000,20000,"F_feasible_leading",0.90264,-0.04736,0.000937448827403395,-0.0473,0.000861414255944957,0.09736,1.43807868390756,0.90415,0.00208161929156126,20000,0.544681255265133,0.0011934625094468,0.168781086704349,0.536689350285283,0.423016378089913,0.654217471204266,0.768549784830923,0.835482408373345,0.544681255265133,1.00708416126223,1.14468243379501,0,0,0,0.00847
"gaussian_phi010_N64_M16_Q4","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,16,4,5,100000,20000,"raw",0.75779,-0.19221,0.00135478528151143,-0.19215,0.00128011724541216,0.24221,1.78268688414483,0.75715,0.00303211046550089,20000,0.378430240077524,0.00113102698615495,0.15995137032303,0.363670310406986,0.26284029277211,0.480373107594736,0.594047510472504,0.662395263969805,0.378430240077524,0.699695642618042,1,0,0,0,0.1275
"gaussian_phi010_N64_M16_Q4","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,16,4,5,100000,20000,"K_leading",0.81064,-0.13936,0.00123896243042313,-0.1393,0.0011722494792869,0.18936,1.11417930259052,0.81175,0.00276416296100646,20000,0.444408857362072,0.00133140169687421,0.188288633668605,0.426709299549292,0.307734974444489,0.564286390170767,0.698673287784404,0.780417547188083,0.444408857362072,0.821686292758751,1.17434816327319,0,0,0,0.1275
"gaussian_phi010_N64_M16_Q4","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,16,4,5,100000,20000,"V_oracle",0.75909,-0.19091,0.0013523031165386,-0.19085,0.00127752851075464,0.24091,1.76575192324415,0.75845,0.00302657890612487,20000,0.37978362941252,0.00113511985829726,0.160530189852301,0.365015048874627,0.263796807738474,0.482084257223853,0.596306861574191,0.664779806479911,0.37978362941252,0.702197981279636,1.00357632448907,0,0,0,0.1275
"gaussian_phi010_N64_M16_Q4","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,16,4,5,100000,20000,"V_feasible",0.75574,-0.19426,0.00135866497857272,-0.1942,0.00129045738124222,0.24426,1.81243346304647,0.7554,0.00303949699786001,20000,0.381734669580355,0.00118994294138724,0.168283344615997,0.364525694025026,0.257433674254739,0.489123267948295,0.609927205678449,0.68331824005241,0.381734669580355,0.705805341790063,1.00873193828843,0,0,0,0.1275
"gaussian_phi010_N64_M16_Q4","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,16,4,5,100000,20000,"VK_leading_oracle",0.81148,-0.13852,0.00123685168714765,-0.13846,0.00117042811954422,0.18852,1.1035949520276,0.81245,0.00276020830282789,20000,0.445701732728518,0.00133534665222792,0.188846534605024,0.427926991506931,0.30865732797507,0.565883407655739,0.700811298241204,0.782816539152915,0.445701732728518,0.824076744589887,1.1777645799057,0,0,0,0.1275
"gaussian_phi010_N64_M16_Q4","gaussian_phi010_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.1,"phi = 0.10",64,16,4,5,100000,20000,"F_feasible_leading",0.80873,-0.14127,0.00124372741024712,-0.14121,0.00118267127559329,0.19127,1.13277091440404,0.80935,0.00277761208144694,20000,0.448992764560613,0.00139081499153915,0.196690942378649,0.429167682018334,0.304357413666007,0.574517697604348,0.715433743796198,0.801661337470979,0.448992764560613,0.830161672243032,1.1864611149168,0,0,0,0.1275
"gaussian_phi015_N64_M4_Q16","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,4,16,2,100000,20000,"raw",0.91373,-0.0362699999999999,0.000887848450468885,-0.0365,0.000699058214188109,0.08627,1.33834949286841,0.9145,0.00197724239788651,20000,0.530527768999892,0.000700728778706443,0.0990980142391787,0.527071595717978,0.461422439306613,0.595257723902565,0.659789058469457,0.699441372801749,0.530527768999892,0.933091805885626,1,0,0,0,3e-05
"gaussian_phi015_N64_M4_Q16","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,4,16,2,100000,20000,"K_leading",0.92739,-0.0226099999999999,0.000820596051050698,-0.02284,0.000649605698770907,0.07261,1.212879227912,0.92625,0.00184811982160248,20000,0.558042222726564,0.000738302184766733,0.10441169628268,0.554218488768508,0.485101600569044,0.626134116329568,0.694378715488719,0.736301528217547,0.558042222726564,0.981484204579808,1.05186241952715,0,0,0,3e-05
"gaussian_phi015_N64_M4_Q16","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,4,16,2,100000,20000,"V_oracle",0.92442,-0.0255799999999999,0.000835868791138896,-0.02581,0.000659274438627689,0.07558,1.24166911174666,0.924,0.00187381962845947,20000,0.551356926333786,0.000729152714245581,0.103117765752725,0.547668275634688,0.479329219138963,0.618590907256377,0.685966458267426,0.727289061264183,0.551356926333786,0.969726110756034,1.03926120092292,0,0,0,3e-05
"gaussian_phi015_N64_M4_Q16","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,4,16,2,100000,20000,"V_feasible",0.92177,-0.02823,0.000849176466348426,-0.02846,0.000705907406854943,0.07823,1.26805391212797,0.9212,0.00190513201642301,20000,0.559302626420458,0.000874198886244047,0.123630392113779,0.555436288324522,0.473653252501276,0.640833689035935,0.721478423526237,0.770206975383363,0.559302626420458,0.983701001565,1.05423817395046,0,0,0,3e-05
"gaussian_phi015_N64_M4_Q16","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,4,16,2,100000,20000,"VK_leading_oracle",0.93609,-0.01391,0.00077346953333664,-0.01414,0.0006201648571505,0.06391,1.12526263252041,0.93485,0.00174507130943122,20000,0.579962452367082,0.000768395327133838,0.108667509289678,0.575665261391951,0.504000355656058,0.65075188777785,0.722003739267175,0.765734183383694,0.579962452367082,1.02003748653007,1.09318019952166,0,0,0,3e-05
"gaussian_phi015_N64_M4_Q16","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,4,16,2,100000,20000,"F_feasible_leading",0.93404,-0.01596,0.000784915781469579,-0.01619,0.0006714784790546,0.06596,1.14917385786598,0.9324,0.0017752498415716,20000,0.590021817699751,0.000921631718818252,0.1303384076266,0.585737107716873,0.499790866184161,0.675796298107048,0.760903390752112,0.812225892970498,0.590021817699751,1.03772989004369,1.11214125287355,0,0,0,3e-05
"gaussian_phi015_N64_M8_Q8","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,8,8,4,100000,20000,"raw",0.87569,-0.07431,0.0010433456948682,-0.07454,0.000917412829898844,0.12431,1.76289741314673,0.876,0.00233049350996736,20000,0.498803428382868,0.000958148571123507,0.135502670405127,0.49145024935043,0.403156365117849,0.587636147358665,0.677458308881569,0.734612061675805,0.498803428382868,0.877295061574443,1,0,0,0,0.00845
"gaussian_phi015_N64_M8_Q8","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,8,8,4,100000,20000,"K_leading",0.90292,-0.04708,0.000936245019212386,-0.04731,0.000829773778957399,0.0970800000000001,1.43235414818172,0.9029,0.00209369995462578,20000,0.550205322536363,0.00105963726596626,0.149855339272543,0.54213390322463,0.444176589664198,0.648134204349426,0.747638398284026,0.810761784397107,0.550205322536363,0.967700670939701,1.10305040268095,0,0,0,0.00845
"gaussian_phi015_N64_M8_Q8","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,8,8,4,100000,20000,"V_oracle",0.88061,-0.06939,0.00102535860995068,-0.06962,0.000901631124899121,0.11939,1.70343574460737,0.8803,0.00229534213136081,20000,0.507019361374437,0.000974311585573729,0.13778846582956,0.499546969914761,0.409789958044459,0.597417244847756,0.688495704445478,0.746735781569089,0.507019361374437,0.89174523779536,1.0164712841253,0,0,0,0.00845
"gaussian_phi015_N64_M8_Q8","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,8,8,4,100000,20000,"V_feasible",0.87557,-0.07443,0.00104377763484374,-0.07466,0.000943857909156631,0.12443,1.75437132906628,0.8765,0.00232645384652264,20000,0.517053515826381,0.00113415244805139,0.160393377383292,0.509399452658225,0.401054845567405,0.623027249446229,0.729464695817533,0.79478768858822,0.517053515826381,0.909393300432591,1.03658773457649,0,0,0,0.00845
"gaussian_phi015_N64_M8_Q8","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,8,8,4,100000,20000,"VK_leading_oracle",0.9069,-0.0430999999999999,0.000918870992033158,-0.04333,0.000815065490815029,0.0931,1.38404154249349,0.9074,0.00204969802653952,20000,0.559083068954518,0.00107725642455623,0.152347064576097,0.550992267411481,0.451222408580695,0.658626986745056,0.759665667140332,0.824117993596692,0.559083068954518,0.983314844073611,1.12084848888685,0,0,0,0.00845
"gaussian_phi015_N64_M8_Q8","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,8,8,4,100000,20000,"F_feasible_leading",0.90307,-0.0469299999999999,0.000935599140123589,-0.04716,0.000859864371669961,0.09693,1.42542670486635,0.9043,0.00208016237346992,20000,0.573548014041913,0.00125218190123345,0.177085262728248,0.565086251238018,0.445896626055212,0.690218608083099,0.80851555171777,0.879936507117133,0.573548014041913,1.00875577765392,1.14984777851541,0,0,0,0.00845
"gaussian_phi015_N64_M16_Q4","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,16,4,5,100000,20000,"raw",0.75805,-0.19195,0.00135429021077463,-0.19218,0.00128081414766109,0.24195,1.79132799168894,0.75955,0.00302186860650823,20000,0.399048237266865,0.00120195785748822,0.169982510346074,0.382985961444344,0.274591488500383,0.507586750782107,0.628227486186273,0.701182078705386,0.399048237266865,0.701845713088188,1,0,0,0,0.12619
"gaussian_phi015_N64_M16_Q4","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,16,4,5,100000,20000,"K_leading",0.81061,-0.13939,0.00123903764228533,-0.13962,0.00117280702196189,0.18939,1.11957999480559,0.80995,0.00277426564607645,20000,0.468613423888169,0.00141519513326268,0.200138815086448,0.44985695642864,0.322206505665442,0.596449659029004,0.738404412402914,0.825459327101364,0.468613423888169,0.824196906379367,1.17432776322423,0,0,0,0.12619
"gaussian_phi015_N64_M16_Q4","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,16,4,5,100000,20000,"V_oracle",0.76012,-0.18988,0.00135032435214655,-0.19011,0.0012766746562777,0.23988,1.7654334335052,0.76135,0.00301410166965217,20000,0.401225429194374,0.00120860239150649,0.170922189358503,0.385091475672722,0.276076296744685,0.510462593982428,0.631568827234785,0.705034255938728,0.401225429194374,0.705674956468283,1.00545596177149,0,0,0,0.12619
"gaussian_phi015_N64_M16_Q4","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,16,4,5,100000,20000,"V_feasible",0.75738,-0.19262,0.00135556458938702,-0.19285,0.00128817909044266,0.24262,1.81176085068464,0.7596,0.00302165385178382,20000,0.403254628495689,0.00126520344464836,0.178926787058287,0.385157087928624,0.270759013158904,0.517816796880521,0.646122479463509,0.724426368876052,0.403254628495689,0.709243910538557,1.01054105954116,0,0,0,0.12619
"gaussian_phi015_N64_M16_Q4","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,16,4,5,100000,20000,"VK_leading_oracle",0.81201,-0.13799,0.00123551511484077,-0.13822,0.00116977177246675,0.18799,1.10339589594075,0.81165,0.00276472672700215,20000,0.470691352980959,0.00142159635273449,0.201044084225724,0.451854764309616,0.323644213772575,0.59911335642352,0.741668817106952,0.829346984420218,0.470691352980959,0.827851566367003,1.17953497603394,0,0,0,0.12619
"gaussian_phi015_N64_M16_Q4","gaussian_phi015_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.15,"phi = 0.15",64,16,4,5,100000,20000,"F_feasible_leading",0.80953,-0.14047,0.0012417374082309,-0.1407,0.00118162983310791,0.19047,1.1323505316779,0.8099,0.00277454491763965,20000,0.474091570595608,0.00147859870598827,0.209105434331592,0.453599697980728,0.319788090350615,0.607307651977575,0.756821412641939,0.84969676405507,0.474091570595608,0.833831866324606,1.1880557945644,0,0,0,0.12619
"gaussian_phi020_N64_M4_Q16","gaussian_phi020_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.20",64,4,16,2,100000,20000,"raw",0.90961,-0.0403899999999999,0.000906750505376203,-0.04065,0.00071678512317788,0.09039,1.37977101514638,0.90985,0.00202512934772078,20000,0.548207762947356,0.000718640574351353,0.101631124671927,0.545144506024376,0.478064889368958,0.614936578528005,0.681677290776581,0.721235305982744,0.548207762947356,0.916494352032355,1,0,0,0,7e-05
"gaussian_phi020_N64_M4_Q16","gaussian_phi020_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.20",64,4,16,2,100000,20000,"K_leading",0.92357,-0.02643,0.000840169358522435,-0.02669,0.000662405334223894,0.07643,1.25041748247641,0.92435,0.00186985397157104,20000,0.576632356467737,0.000757055416425906,0.107063803737753,0.573594068118451,0.50267974032595,0.646998178968747,0.71706743236517,0.758717969090214,0.576632356467737,0.964014619312385,1.05185003832773,0,0,0,7e-05
"gaussian_phi020_N64_M4_Q16","gaussian_phi020_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.20",64,4,16,2,100000,20000,"V_oracle",0.92418,-0.02582,0.000837086181943054,-0.02608,0.000660910511360684,0.07582,1.24437623736652,0.92485,0.00186416841379742,20000,0.578068633326106,0.000759002189741592,0.107339119060344,0.575015103891911,0.503943820108744,0.648603563717009,0.718817554332059,0.760611793520942,0.578068633326106,0.966415788572689,1.05446998819974,0,0,0,7e-05
"gaussian_phi020_N64_M4_Q16","gaussian_phi020_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.20",64,4,16,2,100000,20000,"V_feasible",0.92072,-0.02928,0.000854369250382995,-0.02954,0.000707586666627423,0.07928,1.27547505204498,0.92105,0.00190678915326263,20000,0.583496037417671,0.000893770184849328,0.126398191705863,0.580350171225497,0.496085163734368,0.665975948436626,0.749751289648326,0.797380785268884,0.583496037417671,0.975489328811109,1.0643702567811,0,0,0,7e-05
